news_date,news_title,news_text_sm,url_in,news_writer,tags_string
2023.04.21 17:43,AI부터 디지털 트윈까지...전문가가 내다본 미래 자동차 제조 시설 풍경은?,"액센추어(Accenture) 유럽 지사의 디지털 엔지니어링 및 제조사어부 총괄 괴츠 에르하트(Goetz Erhardt)가 CNBC와의 인터뷰에서 미래 자동차 생산 공장은 인공지능(AI) 데이터 플랫폼 에지 기기부터 클라우드 로봇 공학 센서 등 다양한 기술에 의존하면서 연결성이 확장될 것이라고 주장했다.그는 “미래 자동차 생산 공장은 첨단 기술로 연결돼 공장 가동과 의사 결정 자동화 장비 모니터링 개선 재활용 및 업사이클링 기능을 갖춘 새로운 생산 네트워크를 지원할 것”이라는 전망을 제기했다.이에 CBNC는 에르하트를 포함한 다수 업계 관계자가 예측하는 미래 자동차 생산 공장의 모습 변화 전망에 집중 조명하였다.첨단 AI 추가 채택
생산 공장에 한 단계 더 발전된 AI 기술을 추가한다면 산업 제조 공정이 변화할 것을 예상할 수 있다. 대표적인 예시로 오픈AI의 챗GPT와 같은 대화형 시스템이 로봇 공학에 통합돼 정교하고 지능적인 기계를 자동차 생산 업무에 활용하게 될 가능성을 언급할 수 있다.구글은 소비자 제품뿐만 아니라 제조 시설에서 채택할 AI 기술 개발에도 열을 올리고 있다. 구글은 텍스트 기반 입력뿐만 아니라 물리적 환경으로부터 감각 정보를 수집하는 PaLM-E라는 로봇용 언어 모델을 개발했다.구글 제조 및 운송 산업부 책임자 사이먼 플로이드(Simon Floyd)는 “생성형 AI는 로봇 프로세스부터 기계 가공에 이르기까지 장비 최적화 상호 작용 및 인텔리전스를 위한 제조 분야에서 엄청난 잠재력을 가지고 있다”라며 “AI를 통합한 제조 장비와 자연어를 사용하여 대화하여 현재 상태와 예상되는 미래 성능을 예상하는 등 여러모로 인간에게 도움을 줄 수 있다. 그리고 인간은 고부가가치 작업에 더 집중하게 될 것이다”라고 말했다.디지털 트윈
다수 산업 전문가가 기대하는 기술 중 하나는 디지털 트윈이다. 디지털 트윈은 모방하려는 대상의 실물과 똑같은 3D 디지털 복제본을 가상 세계에 구현할 수 있다. 그리고 디지털 복제본으로 시뮬레이션을 하여 결과를 예측할 수 있다는 점에서 생산 시설에서 유용하다는 평가를 받는다.고급 차량 제조사 롤스로이스는 이미 디지털 트윈을 채택했다. 롤스로이스 엔지니어는 디지털 트윈을 활용해 제트 엔진의 정밀한 가상 사본을 만든 뒤 센서와 위성 네트워크를 탑재하여 실시간으로 디지털 사본에 데이터를 피드백한다.또 다른 자동차 제조사 르노(Renault)도 디지털 트윈을 활용한다. 르노는 AI 기반 새로운 소프트웨어 차량 생산 과정에 디지털 트윈을 채택했다.다수 제조 업체가 디지털 트윈과 함께 산업 메타버스의 잠재적 활용 가능성에도 주목한다.에르하트는 산업 메타버스의 주요 활용 사례로 창의적인 협업과 제품 개발 유지보수 및 원격 수리 생산 운영 설계 및 최적화 인력 교육 등을 언급했다.그는 “메타버스는 부서 시스템 운영 기술 및 IT 전반에 걸쳐 통합된 데이터 풀에서 제공하는 협업 몰입형 시각적 직관적 차원을 디지털 트윈과 결합하면 산업 기업의 판도를 바꿀 수 있다”라고 설명했다.새로운 일자리 등장
수많은 기업이 노동력 부족 현상이 악화되는 가운데 디지털 기술을 활용하여 인간이 처리해야 할 공장 내 단순 반복 업무와 위험한 업무를 줄일 방안을 모색한다.프랑스 소프트웨어 기업 다쏘트 시스템스(Dassault Systèmes) 수석부사장 올리비에 리베(Olivier Ribet)는 “과거에는 최소한의 재정 자원과 투자만 확보할 수 있어서 제품 생산 시 자동화 기술 채택은 우선순위에서 밀려났다. 그러나 로우코드 및 노코드 로봇 공학을 통해 비용을 절감하고 자동화를 대중화하여 더 많은 제조 기업이 정밀도 효율성 및 생산성 측면에서 자동화의 이점을 활용하기 쉬워졌다”라고 말했다.일각에서는 AI 및 자동화 기술 채택이 인간의 일자리를 빼앗을 것을 우려한다. 골드만삭스(Goldman Sachs)는 생성형 AI가 널리 채택되면서 일자리 최대 3억 개가 사라질 수 있다고 전망했다.그러나 기술이 발전하면서 일자리가 사라질 것을 지나치게 걱정할 필요는 없을 것으로 보인다. 역사적으로 기술이 발전하면서 사라지는 일자리보다 새로이 창출된 일자리가 더 많았다. 경영 컨설팅 기업 베인&컴퍼니(Bain and Company)는 제조업체의 41%가 인재 풀이 잠재력을 최대한 발휘하지 못하게 하는 '매우 중요한' 장벽으로 꼽는 등 제조업체는 여전히 인력 확보에 어려움을 겪고 있다는 조사 결과를 발표했다.AI 스타트업 휴먼라이징 오토노미(Humanising Autonomy)의 CEO인 마야 핀데우스(Maya Pindeus)는 “기계를 인터넷에 연결하고 센서와 예측 AI 알고리즘을 통합하면 기계를 대체하는 것이 아니라 주변 환경을 더 안전하게 탐색하면서 인간과 협력하여 작업할 수 있을 것으로 기대한다”라는 견해를 전했다.이어 그는 “미래의 공장은 사람 주변에서 가동하면서 인간과 효율적으로 협업할 수 있는 안전한 자동화 체계를 갖출 것이다”라고 덧붙였다.",https://www.cwn.kr/news/articleView.html?idxno=16380&page=6&total=6523,박채원,"#인공지능,#AI,#자동화 기술,#언어 모델,#디지털 트윈,#산업 메타버스,#자동차 생산 공장"
2023.04.21 16:45,"우리 회사 최고 재무 책임자는 AI?...美 기업, 챗CFO 알파 테스트 버전 배포",오픈AI(OpenAI)의 인공지능(AI) 기반 챗봇 챗GPT(ChatGPT)가 출시된 지 6개월도 지나지 않은 현재 챗GPT의 다양한 활용 사례를 찾아볼 수 있다. 특히 기업에서는 업무 부담을 덜고 생산성과 효율성을 높일 방안을 모색한다. 이러한 가운데 AI가 단순한 반복 업무를 처리하는 업무 보조자 역할을 넘어 기업 임원의 자리까지 위협할 잠재적 가능성이 제기됐다.해외 IT 비즈니스 전문 뉴스레터 모닝브루는 미국 소프트웨어 기업 스터피(Sturppy)가 오픈AI의 언어 모델인 GPT-4를 기반으로 한 AI CFO인 ‘챗CFO(ChatCFO)’ 알파 테스트를 진행 중이라고 전했다.챗CFO는 스터피의 금융 모델링 툴인 스터피 플러스 FP&A(Sturppy Plus FP&A) 플랫폼의 일환으로 개발돼 AI와 자연어 처리 능력을 이용해 기관의 금융 데이터 분석 작업을 처리한다. 챗CFO는 단순한 데이터 분석 작업만 할 수 있는 챗GPT 플러그인이 아니다. 스터피는 챗CFO를 “24시간 언제든지 사용할 수 있는 개인 AI CFO”라고 홍보한다.챗CFO는 재무 전문 지식이 많지 않은 성장하는 스타트업을 주요 고객 기반으로 채택했다. 챗CFO는 재무 분석가나 기업 최고 재무 책임자(CFO)에게 물어볼 만한 기업 재무 관련 질문에 답할 수 있다. 주로 엑셀 기업의 과거 재무 기록 고객 데이터베이스 등과 같은 자료로 수집한 기업 재무 데이터를 기반으로 신속한 답변을 제공한다.스터피 공동 창립자 존 라다가(John Ladaga)는 챗CFO를 활용할 예시로 수익 및 매출 전망 데이터 생성 금융 차트 및 그래프 생성 등을 언급했다.금융 컨설팅 기업 에빈터스 어드바이저리 그룹(Eventus Advisory Group) 책임자이자 『딥 파이낸스: 정보화 시대의 기업금융(Deep Finance: Corporate Finance in the Information Age)』의 저자인 글렌 호퍼(Glenn Hopper)는 “챗CFO는 엄밀히 말하자면 아직 로봇 CFO와 같은 수준에는 도달하지 못했으나 주니어 애널리스트와 같은 수준이라고 볼 수 있다”라며 AI 챗봇이 금융 데이터를 전문적으로 처리하도록 훈련받은 프로그램이 등장한 것은 이번이 처음이다. 챗CFO의 등장은 금융 기능을 지원하는 AI 챗봇의 도입을 위한 중요한 첫 단계가 될 것이다”라고 평가했다.그러나 호퍼는 챗CFO와 같은 금융 전문 AI 챗봇이 추가로 등장하더라도 실제로 인간 CFO를 대체할 가능성이 낮다고 보았다. 다만 “전략적으로 생각하면서 기업 재무 관련 질문을 확실히 처리할 수 있다면 챗CFO가 유용한 수단이 될 것임은 분명하다”라고 덧붙였다.,https://www.cwn.kr/news/articleView.html?idxno=16379&page=6&total=6523,최은희,"#챗CFO,#인공지능,#AI,#금융 데이터 분석,#재무 관리,#챗GPT,#GPT-4"
2023.04.21 12:51,"[코딩 트렌드] 오브젝티브-C(Objective-C), 4월 PyPL 인기 프로그래밍 언어 랭킹 10위...티오베 지수 순위 23위",PyPL 순위프로그래밍 언어 오브젝티브-C가 4월 PyPL(PYPL PopularitY of Programming Language) 순위 10위를 티오베 지수(TIOBE Index) 기준 인기 프로그래밍 언어 순위 23위를 기록했다.오브젝티브-C는 C에서 파생된 객체 지향 언어이다. 스몰토크(Smalltalk)의 영향을 받았으며 C  보다 문법이 단순하다는 특징이 있다. 애플 매킨토시의 운영체제인 OS X와 아이폰의 iOS에 사용되는 언어로도 유명하다.TIOBE Index오브젝티브-C의 4월 PyPL 지수 기준 전 세계 프로그래밍 언어 점유율은 2.09%로 전월 대비 0.1% 감소했다. 티오베 지수 점유율은 0.54%이다.한편 PyPL 순위는 언어 튜토리얼의 구글 검색 빈도 분석 결과를 기반으로 생성된다. 프로그래밍 언어 학습자와 신규 프로젝트를 구상하는 개발자에게 도움을 주고자 매달 순위 분석 결과를 제공한다.티오베 지수는 구글 빙 위키피디아 같은 검색 엔진에서 언어 검색을 검사하는 공식을 기반으로 한다. 이 수식은 언어와 관련된 숙련된 엔지니어 학습 과정 서드파티 업체의 수를 평가한다.,https://www.cwn.kr/news/articleView.html?idxno=16368&page=6&total=6523,김지영,"#오브젝티브-C,#코딩,#프로그래밍,#프로그래밍 언어"
2023.04.21 10:12,"MIT 스핀오프 기업, '혀'로 스마트폰 조작 가능한 마우스피스 개발",출처: Augmental뉴아틀라스 데일리메일등 복수 외신이 MIT 스핀오프 기업인 어그멘털(Augmental)이 개발한 마우스피스인 '마우스패드(MouthPad)'에 주목했다.마우스패드는 일반 마우스피스와 달리 손을 사용할 수 없는 이들을 위해 혀로 스마트폰을 조작할 수 있는 기능을 지원한다.마우스패드는 3D 프린팅으로 제작된 방수 치과용 레진 본체에 마이크로프로세서 배터리 블루투스 모듈 압력 센서가 통합된 연성 회로 기판을 갖추었다. 입 안의 3D 스캔으로 사용자 개인의 구강 특성에 따라 맞춤 제작되며 전체 무게 약 7.5g 두께 0.7mm로 쉽게 제거할 수 있다.사용자 혀의 위치와 압력을 감지하고 머신러닝 알고리즘을 통해 데이터를 명령으로 변환하는 방식으로 작동된다. 따라서 사용자는 블루투스로 연결된 스마트폰 노트북 또는 기타 기기의 마우스 클릭 이메일 전송 비디오 게임 실행 등 마우스로 제어할 수 있는 대다수 기능을 사용할 수 있다.마우스패드는 iOS 안드로이드 윈도 맥 리눅스 등 다수 주요 운영체제와 호환된다. 배터리를 2시간 동안 충전하면 5시간 이상 사용이 가능하다.한편 어그멘털은 공식 웹사이트를 통해 마우스패드 구매 대기자 명단 등록을 시작했다.,https://www.cwn.kr/news/articleView.html?idxno=16366&page=6&total=6523,고다솔,"#마우스피스,#마우스패드,#3D 프린팅,#스마트폰,#스마트폰 조작"
2023.04.20 14:18,"“가장 똑똑한 AI 두뇌와 제한없이 대화하세요""...네이티브, GPT-4 대화 기능 전면 무료 제공","(주)체인파트너스(대표 표철민)는 20일 자사가 운영하는 AI 개인 비서 서비스 ‘네이티브'에 GPT-4를 전면 무료로 도입했다고 밝혔다.GPT-4는 지난 3월 14일 OpenAI 사가 내놓은 최신 AI 언어 모델로 더 많은 지식을 학습했고 높은 추론 능력을 가진 것이 특징이다. 미국 변호사 시험을 상위 10% 생물학 경시대회를 상위 1%로 통과하는 것으로 알려져있다.전세계적인 높은 수요로 인해 ChatGPT에서 GPT-4 모델의 무료 사용은 극도로 제한되어 왔다. 월 20달러를 내는 ChatGPT 유료계정 사용자 역시 GPT-4와의 대화는 매 3시간 마다 25개로 제한된다.하지만 네이티브는 이날부터 모든 이용자에게 GPT-4와의 대화를 제한없이 풀었다. 그동안 ChatGPT의 부하로 인해 무료로 GPT-4와의 대화 이용이 어려웠던 사람들도 네이티브를 통해 GPT-4의 향상된 능력을 만나볼 수 있게 됐다.네이티브는 또한 이날부터 AI의 응답이 실시간으로 출력되도록 사용자 경험을 개선했다. 기존에는 AI가 모든 대답을 마칠 때까지 사용자는 기다려야 했으나 이제는 GPT-4가 생성해내는 대답을 실시간으로 확인할 수 있다.또한 ChatGPT와 유사한 사용자 경험을 제공하기 위해 여러개의 대화 목록을 만들어 맥락을 따로 관리할 수 있도록 했다. 예컨대 하나의 대화에 “너는 지금부터 내가 입력하는 모든 말을 영문 이메일로 바꾸도록 해""라는 사전 맥락을 입력해 놓았다면 다른 대화를 하다가도 언제든지 영문 이메일 작성이 필요할 때 그 대화를 골라 일을 시킬 수 있다.특히 네이티브는 자체 앱와 웹서비스가 있어 대답이 긴 것이 특징이다. 카카오톡 챗봇 기반 AI 대화 서비스들은 메신저의 한계로 인해 긴 답변을 할 수 없다. 그러다보니 본격적으로 업무나 과제에 활용하기에는 한계가 있다는 지적이 있어 왔다.네이티브는 그 외에도 ChatGPT가 대답하지 못하는 실시간 질문에 답하는 능력을 갖췄다. 오늘 날씨나 주가 정보 환율 위키백과 정보 등 ChatGPT는 대답하지 못하거나 엉뚱한 대답을 하는 질문들에 대해 비교적 정확한 답을 할 수 있다.체인파트너스 표철민 대표는 “네이티브를 통해 현존하는 최상의 AI 두뇌인 GPT-4에 누구나 쉽게 접근할 수 있게 되어 기쁘게 생각한다""며 “앞으로 GPT-4가 가진 향상된 추론 기능을 일반인들이 적극 활용할 수 있는 기능들을 다양하게 소개해 가겠다""고 밝혔다.네이티브는 모바일 앱과 웹으로 누구나 무료로 이용할 수 있다.",https://www.cwn.kr/news/articleView.html?idxno=16360&page=6&total=6523,김지영,
2023.04.20 11:55,"[코딩 트렌드] 스위프트(Swift), 4월 PyPL 인기 프로그래밍 언어 랭킹 9위...티오베 지수 순위 17위",PyPL 순위프로그래밍 언어 스위프트가 4월 PyPL(PYPL PopularitY of Programming Language) 순위 9위를 티오베 지수(TIOBE Index) 기준 인기 프로그래밍 언어 순위 17위를 기록했다.스위프트는 애플의 2014년 세계 개발자 컨퍼런스(WWDC) 행사에서 처음 공개된 프로그래밍 언어이다. iOS 앱 개발 용으로 제작되었으며 처음 공개되고 1년 뒤 오픈소스로 전환되었다. 애플의 운영체제용 언어인 오브젝티브-C와 함께 사용하기 위해 개발된 언어이다. LLVM으로 구축되고 오브젝티브-C와 같은 런타임을 공유한다. 다만 오브젝티브-C보다는 C언어의 특성이 더 적고 객체지향성이 더 강화되었다는 점이 다르다.TIOBE Index스위프트의 4월 PyPL 지수 기준 전 세계 프로그래밍 언어 점유율은 2.31%로 전월 대비 0.2% 증가했다. 티오베 지수 점유율은 0.72%로 전월 대비 0.28% 감소했다.한편 PyPL 순위는 언어 튜토리얼의 구글 검색 빈도 분석 결과를 기반으로 생성된다. 프로그래밍 언어 학습자와 신규 프로젝트를 구상하는 개발자에게 도움을 주고자 매달 순위 분석 결과를 제공한다.티오베 지수는 구글 빙 위키피디아 같은 검색 엔진에서 언어 검색을 검사하는 공식을 기반으로 한다. 이 수식은 언어와 관련된 숙련된 엔지니어 학습 과정 서드파티 업체의 수를 평가한다.,https://www.cwn.kr/news/articleView.html?idxno=16352&page=6&total=6523,김지영,"#스위프트,#코딩,#프로그래밍,#프로그래밍 언어"
2023.04.19 11:58,"구글, 6월 개발자 컨퍼런스서 '폴더블폰' 픽셀 폴드 공개 예고",출처: @OnLeaks4월 18일(현지 시각) CNBC 더버지 등 복수 외신은 구글이 오는 6월 개최될 구글 I/O 개발자 컨퍼런스 현장에서 첫 번째 폴더블폰을 공개할 것이라고 보도했다.제품 설명 문서에 따르면 구글 내부에서 '펠릭스(Felix)'라는 코드명으로 제작 중인 폴더블폰 픽셀 폴드(Pixel Fold)는  내구성이 가장 뛰어난 힌지를 갖춘 폴더블폰이다. 구글은 방수 기능과 주머니에 넣을 수 있는 작은 크기를 내세워 픽셀 폴드를 홍보할 계획이다.CNBC는 외부 디스플레이 크기 5.8인치 제품을 완벽히 펼친 내부 디스플레이 크기 7.6인치라고 전했다. 프로세서는 지난해 출시된 픽셀 7 시리즈 스마트폰과 같은 구글의 텐서 G2 칩을 장착할 것으로 추정된다.이 밖에 구글 픽셀 폴드는 가격은 1700달러 선으로 1799달러인 삼성 갤럭시 Z 폴드 4와 경쟁을 펼칠 것으로 보인다.,https://www.cwn.kr/news/articleView.html?idxno=16333&page=6&total=6523,고다솔,"#구글,#픽셀 폴드,#폴더블폰"
2023.04.19 11:39,"[코딩 트렌드] 타입스크립트(TypeScript), 4월 PyPL 인기 프로그래밍 언어 랭킹 8위...티오베 지수 순위 35위",PyPL 순위프로그래밍 언어 타입스크립트가 4월 PyPL(PYPL PopularitY of Programming Language) 순위 8위를 티오베 지수(TIOBE Index) 기준 인기 프로그래밍 언어 순위 35위를 기록했다.타입스크립트는 마이크로소프트가 개발한 자바스크립트의 상위 언어이다. 앵귤러제이에스(AngularJS) 리액트제이에스(ReactJS) 노드닷제이에스(Node.js) 등의 자바스크립트 기반 프로그램을 실행할 수도 있다. 주로 웹 클라이언트와 서버 프로그램 개발에 사용되는 언어이다.TIOBE Index타입스크립트의 4월 PyPL 지수 기준 전 세계 프로그래밍 언어 점유율은 2.89%로 전월 대비 0.5% 증가했다. 티오베 지수 점유율은 0.28%이다.한편 PyPL 순위는 언어 튜토리얼의 구글 검색 빈도 분석 결과를 기반으로 생성된다. 프로그래밍 언어 학습자와 신규 프로젝트를 구상하는 개발자에게 도움을 주고자 매달 순위 분석 결과를 제공한다.티오베 지수는 구글 빙 위키피디아 같은 검색 엔진에서 언어 검색을 검사하는 공식을 기반으로 한다. 이 수식은 언어와 관련된 숙련된 엔지니어 학습 과정 서드파티 업체의 수를 평가한다.,https://www.cwn.kr/news/articleView.html?idxno=16332&page=6&total=6523,김지영,"#타입스크립트,#코딩,#프로그래밍,#프로그래밍 언어"
2023.04.19 07:18,"샤오미, 50MP 카메라 4대 탑재한 스마트폰 '샤오미 13 울트라' 공개",4월 18일(현지 시각) 샤오미가 신제품 공개 행사를 통해 플래그십 스마트폰 '샤오미 13 울트라(Xiaomi 13 Ultra)'를 공개했다.샤오미 13 울트라는 6.73인치 OLED 디스플레이를 탑재했으며 해상도 1440p 화면 주사율 120Hz 최대 밝기 2600nit이다. 프로세서로는 스냅드래곤 8 2세대를 채택했다. 배터리 용량은 5000mAh이며 90W 고속 충전 기능과 50W 무선 충전을 지원한다. IP68 방수 등급 인증을 받았다.샤오미 13 울트라의 스펙 중 가장 큰 주목을 받는 부분은 카메라 스펙이다. 샤오미 13 울트라는 후면에 장착한 카메라 센서 4개 모두 50MP IMX858 센서를 탑재했다. 전면에는 32MP 셀프 카메라를 장착했다.독일 카메라 기업 라이카(Leica)와 협력하여 '라이카 바이브런트(Leica Vibrant)' 모드와 '라이카 어센틱(Leica Authentic)'이라는 두 가지 카메라 색상 모드를 지원한다.색상은 블랙 올리브 그린 화이트 세 가지이며 4월 21일 자로 정식 판매된다. 해외 시장에는 수개월 뒤 출시될 예정이다. 출고 가격은 12GB/256GB 모델 5999위안 16GB/512GB 6999위안 16GB/1TB 7299위안이다.,https://www.cwn.kr/news/articleView.html?idxno=16330&page=6&total=6523,고다솔,"#샤오미,#샤오미 13 울트라,#50MP IMX858 센서"
2023.04.19 07:14,"샤오미, 태블릿 신제품 '샤오미 패드 6 시리즈' 공개",출처: Xiaomi4월 18일(현지 시각) 샤오미가 신제품 공개 행사를 통해 태블릿 제품인 샤오미 패드 6(Xiaomi Pad 6)와 샤오미 패드 6 프로(Xiaomi Pad 6 Pro)를 공개했다. 두 제품 모두 디스플레이를 개선하고 샤오미 13 시리즈 스마트폰에서 영감을 받은 디자인을 채택했다.샤오미 패드 6와 샤오미 패드 6 프로 모두 11인치 LCD 디스플레이를 장착했으며 화면 해상도 1800x2880픽셀 화면 주사율 144Hz 화면비 16:10이다. 안드로이드 13을 기반으로 하는 MIUI Pad 14를 지원한다는 공통점도 있다.샤오미 패드 6는 디스플레이로 스냅드래곤 870을 채택했으며 후면에는 13MP 카메라를 전면에는 8MP 셀프 카메라를 탑재했다. 배터리 용량은 8840mAh이며 충전 전력은 33W이다. RAM 6GB/저장용량 128GB(출고가 1999위안) RAM 8GB/저장용량 128GB(출고가 2099위안)  RAM 8GB/저장용량 256GB(출고가 2399위안) 3가지 모델 중 선택 가능하다.샤오미 패드 6 프로는 스냅드래곤 8  1세대를 장착했다. 후면에는 50MP 메인카메라를 전면에는 영상 통화 도중 사용자를 자동 추적하는 20MP 전면 센서를 탑재했다. 배터리 용량은 8600mAh 충전 전력은 67W이다. RAM 8GB/저장용량 256GB(출고가 2699위안)  RAM 12GB/저장용량 256GB(출고가 2999위안) RAM 12GB/저장용량 512GB(출고가 3299위안) 3가지 모델로 출시되었다.두 제품 모두 중국에서 사전 주문이 가능하며 4월 21일 자로 정식 판매를 시작한다. 해외 시장 출시 여부는 알려지지 않았다.,https://www.cwn.kr/news/articleView.html?idxno=16329&page=6&total=6523,고다솔,"#샤오미,#샤오미 패드 6,#샤오미 패드 6 프로,#스냅드래곤 870,#스냅드래곤 8+ 1세대,#태블릿"
2023.04.18 18:46,"아너 90 프로, 삼성 2억 화소 아이소셀 HP3 카메라 센서 탑재 가능성 제기",샘모바일 디지털 챗 스테이션 등 복수 외신이 중국 스마트폰 브랜드 아너(Honor)가 삼성의 아이소셀 HP3(ISOCELL HP3) 카메라 센서를 장착할 가능성을 제기했다. 현재 관측된 바에 따르면 아너는 지난해 11월 아너 80 프로에 이어 올해 출시 예정인 아너 90 프로에도 아이소셀 HP3를 채택할 것으로 보인다.아이소셀 HP3는 아너 90 프로에서 최대 2억 화소의 이미지를 출력할 수 있을 것으로 예상된다. 전작인 아너 80 프로의 이미지 출력은 1억 6000만 화소로 제한됐다.한편 샘모바일은 아너의 삼성 아이소셀 HP3 채택은 대다수 중국 스마트폰 제조사가 1인치 소니 카메라 센서를 탑재하는 추세와 비교된단고 전했다.,https://www.cwn.kr/news/articleView.html?idxno=16326&page=6&total=6523,고다솔,"#아너,#아너 90 프로,#카메라 센서,#삼성,#아이소셀 HP3"
2023.04.18 14:06,"MS ""로우코드 툴, IT 전문 인력의 구세주""",해외 테크 전문 매체 테크리퍼블릭이 마이크로소프트가 새로 발표한 설문 조사 결과에 주목했다.에델만 어셈블리(Edelman Assembly)가 마이크로소프트 대신 진행한 해당 설문 조사는 금융 헬스케어 유통 교통 산업에 종사하는 최고 정보 책임자(CIO)와 IT 전문 인재 2000여 명을 대상으로 로우코드 플랫폼 활용 실태를 조사하였다.조사 결과 CIO와 IT 전문가 87%는 로우코드 플랫폼이 기업 운영 비용 부담을 더는 데 도움이 되었다고 답변했다. 로우코드 플랫폼의 비용 절감 효과를 언급한 응답자 다수가 레거시 애플리케이션 현대화 속도를 높이고 사전 설치된 구성 요소를 활용하면서 마이크로소프트 파워플랫폼 애피안(Appian) 멘딕스(Mendix) 아웃시스템스(OutSystems) 퀵베이스(Quickbase) 등 로우코드 툴이 IT 부서의 효율성 향상에 도움이 되었다는 반응을 보였다.마이크로소프트는 로우코드 플랫폼 구축 시 비용 부담은 평균 85% 업무 시간은 평균 30% 절감할 수 있다는 점을 확인했다.비용 절감과 함께 언급된 로우코드 플랫폼의 또다른 장점은 레거시 애플리케이션 현대화이다. 마찬가지로 응답자 87%가 로우코드 툴이 소속 조직의 레거시 시스템 현대화에 도움이 되었다고 답변했다.마이크로소프트는 로우코드 플랫폼이 기존 레거시의 핵심 역량 확장과 마이그레이션 프로젝트 간소화 레거시 애플리케이션의 로우코드 솔루션 전환 등에 도움이 된다고 설명했다. 결과적으로 로우코드 플랫폼을 채택한 조직은 기술 진화 속도를 유지하고 자사 애플리케이션의 관련성과 기능 유지라는 이익을 누릴 수 있다.세 번째로 언급이 많았던 로우코드 플랫폼의 장점은 정확한 데이터 심층 정보 제시이다. 응답자 86%는 로우코드 툴이 데이터의 더 정확한 심층 정보를 얻는 데 도움이 되었다고 밝혔다.보고서는 로우코드 툴이 데이터 사일로를 허물고 중복을 줄이고 데이터를 '신뢰할 수 있는 단일 소스'로 중앙 집중화함으로써 IT 전문가가 최종 사용자를 위한 보다 포괄적이고 효과적인 솔루션을 구축할 수 있다고 분석했다.마지막으로 마이크로소프트는 인공지능(AI)이 로우코드 툴 역량 강화에 미칠 영향에 주목했다. 조사에 응한 CIO와 IT 전문 인력 87%는 로우코드 툴에 삽입된 AI와 자동화 기술이 조직의 전체 역량 발휘에 더 큰 도움이 될 것으로 기대한다고 답변했다. 실제로 마이크로소프트 파워 앱과 파워 오토메이트(Power Automate) 파워 버추얼 에이전트(Power Virtual Agents) 등 일부 로우코드 플랫폼은 코파일럿(Copilot)을 비롯한 AI 기능을 통합하기 시작했다.IT 전문가 사이에서는 로우코드 툴의 AI 자동화 기술 통합이 계속되면서 효율성 향상과 영리하면서 효과적인 애플리케이션 구축 복잡한 문제 해결 능력 향상 등과 같은 장점을 누릴 것으로 기대한다.,https://www.cwn.kr/news/articleView.html?idxno=16323&page=6&total=6523,박채원,"#마이크로소프트,#로우코드,#로우코드 개발,#데이터 분석,#레거시 애플리케이션"
